"hki_id","tel1","name","pref_cd","jyusyo_banti","zip_code","n_stations","jyusyo","jyusyo_all","city_cd","city_name","latitude","longitude","sginfo"
"520000265714490001","03-3460-6600","セブン‐イレブン／渋谷西原１丁目店","13","１５－１０","151-0066","幡ヶ谷駅,代々木上原駅","東京都渋谷区西原１丁目","東京都渋谷区西原１丁目１５－１０","13113","渋谷区","35.6750370099","139.6790041117","コンビニエンスストア"
"133240411135481800","03-5449-6870","ファミリーマート／恵比寿駅東店","13","１９－２３－１Ｆ","150-0013","恵比寿駅,代官山駅","東京都渋谷区恵比寿１丁目","東京都渋谷区恵比寿１丁目１９－２３－１Ｆ","13113","渋谷区","35.6472795687","139.7127745853","コンビニエンスストア"
"520000249230990001","03-5795-0445","ファミリーマート／恵比寿駅東口店","13","３－１－１Ｆ","150-0013","恵比寿駅,代官山駅","東京都渋谷区恵比寿４丁目","東京都渋谷区恵比寿４丁目３－１－１Ｆ","13113","渋谷区","35.6461216671","139.7113187595","コンビニエンスストア"
"132554946174381070","03-5778-9673","ファミリーマート／渋谷二丁目中央店","13","１１－３","150-0002","渋谷駅,表参道駅","東京都渋谷区渋谷２丁目","東京都渋谷区渋谷２丁目１１－３","13113","渋谷区","35.6599061255","139.7074684445","コンビニエンスストア"
"134432727135231300","03-3373-7410","セブン‐イレブン／渋谷代々木１丁目店","13","３６－４","151-0053","代々木駅,南新宿駅","東京都渋谷区代々木１丁目","東京都渋谷区代々木１丁目３６－４","13113","渋谷区","35.6839284466","139.7012038586","コンビニエンスストア"
"136751707132460830","03-5302-2099","ローソンストア１００渋谷本町六丁目店","13","８－３","151-0071","幡ヶ谷駅,初台駅","東京都渋谷区本町６丁目","東京都渋谷区本町６丁目８－３","13113","渋谷区","35.6826671879","139.6786727879","コンビニエンスストア"
"134624833152781380","03-5302-8980","ファミリーマート／初台交差点前店","13","３３－１０－１Ｆ","151-0053","初台駅,参宮橋駅","東京都渋谷区代々木４丁目","東京都渋谷区代々木４丁目３３－１０－１Ｆ","13113","渋谷区","35.6819424477","139.6891049549","コンビニエンスストア"
"520000161862230001","03-3377-8461","セブン‐イレブン／渋谷本町１丁目店","13","１０－１","151-0071","初台駅,幡ヶ谷駅","東京都渋谷区本町１丁目","東京都渋谷区本町１丁目１０－１","13113","渋谷区","35.6802005436","139.683928465","コンビニエンスストア"
"131552541191080990","03-5784-2702","ファミリーマート／渋谷神南北谷公園前店","13","１３－１４","150-0041","渋谷駅,明治神宮前〈原宿〉駅","東京都渋谷区神南１丁目","東京都渋谷区神南１丁目１３－１４","13113","渋谷区","35.6639915578","139.6999858778","コンビニエンスストア"
"138990155135781490","03-5308-2076","ファミリーマート／代々木三丁目店","13","２９－３－１Ｆ","151-0053","南新宿駅,都庁前駅","東京都渋谷区代々木３丁目","東京都渋谷区代々木３丁目２９－３－１Ｆ","13113","渋谷区","35.6847422218","139.693318476","コンビニエンスストア"
"131983151122261820","03-5794-0180","ファミリーマート／恵比寿銀座通り店","13","４－１３","150-0022","恵比寿駅,代官山駅","東京都渋谷区恵比寿南１丁目","東京都渋谷区恵比寿南１丁目４－１３","13113","渋谷区","35.6462966022","139.708674971","コンビニエンスストア"
"137075441195241950","03-5773-6085","ファミリーマート／恵比寿南一丁目店","13","１４－１５","150-0022","恵比寿駅,代官山駅","東京都渋谷区恵比寿南１丁目","東京都渋谷区恵比寿南１丁目１４－１５","13113","渋谷区","35.645682686","139.709713913","コンビニエンスストア"
"520000537291970001","03-3378-3963","ローソン／代々木西参道店","13","３７－７－１Ｆ","151-0053","参宮橋駅,南新宿駅","東京都渋谷区代々木３丁目","東京都渋谷区代々木３丁目３７－７－１Ｆ","13113","渋谷区","35.6820585016","139.6929026342","コンビニエンスストア"
"132377313100000899","03-3461-4074","ローソン／円山町店","13","１１－８","150-0044","神泉駅,渋谷駅","東京都渋谷区円山町","東京都渋谷区円山町１１－８","13113","渋谷区","35.659060982","139.6940785955","コンビニエンスストア"
"139215406166170950","03-5786-6545","ファミリーマート／神宮前三丁目店","13","７－７","150-0001","外苑前駅,表参道駅","東京都渋谷区神宮前３丁目","東京都渋谷区神宮前３丁目７－７","13113","渋谷区","35.6705940816","139.7131534802","コンビニエンスストア"
"520000074289500001","03-3280-0715","セブン‐イレブン／渋谷恵比寿３丁目店","13","３－３","150-0013","恵比寿駅,広尾駅","東京都渋谷区恵比寿３丁目","東京都渋谷区恵比寿３丁目３－３","13113","渋谷区","35.6452158849","139.7182402264","コンビニエンスストア"
"136512007150360680","03-5772-5038","ファミリーマート／千駄ヶ谷二丁目店","13","６－７","151-0051","北参道駅,千駄ケ谷駅","東京都渋谷区千駄ヶ谷２丁目","東京都渋谷区千駄ヶ谷２丁目６－７","13113","渋谷区","35.6753045049","139.7089846096","コンビニエンスストア"
"520000138826620001","03-5489-7854","ファミリーマート／渋谷桜丘町店","13","２４－１","150-0031","渋谷駅,神泉駅","東京都渋谷区桜丘町","東京都渋谷区桜丘町２４－１","13113","渋谷区","35.6569063318","139.700914127","コンビニエンスストア"
"134203617174480090","03-5773-6785","ファミリーマート／薬ヒグチ恵比寿アメリカ橋店","13","２４－２－２Ｆ","150-0022","恵比寿駅,代官山駅","東京都渋谷区恵比寿南１丁目","東京都渋谷区恵比寿南１丁目２４－２－２Ｆ","13113","渋谷区","35.6430300017","139.7115408834","コンビニエンスストア"
"139441707144920570","03-3444-0295","ローソン／広尾南店","13","８－１１－１０１","150-0012","恵比寿駅,広尾駅","東京都渋谷区広尾１丁目","東京都渋谷区広尾１丁目８－１１－１０１","13113","渋谷区","35.6486984712","139.7158822618","コンビニエンスストア"
"139870106152370670","03-5428-8123","ファミリーマート／渋谷公園通り店","13","３－３","150-0042","渋谷駅,神泉駅","東京都渋谷区宇田川町","東京都渋谷区宇田川町３－３","13113","渋谷区","35.6628196633","139.6988530259","コンビニエンスストア"
"131831926135670220","03-5414-2302","ファミリーマート／原宿竹下口店","13","１９－１１","150-0001","原宿駅,明治神宮前〈原宿〉駅","東京都渋谷区神宮前１丁目","東京都渋谷区神宮前１丁目１９－１１","13113","渋谷区","35.6717987804","139.7032882441","コンビニエンスストア"
"132719282100000899","03-3403-2609","ローソン／神宮前四丁目店","13","２９－３","150-0001","明治神宮前〈原宿〉駅,原宿駅","東京都渋谷区神宮前４丁目","東京都渋谷区神宮前４丁目２９－３","13113","渋谷区","35.6682212207","139.7065881347","コンビニエンスストア"
"520000195093880001","03-5308-2166","ファミリーマート／幡ヶ谷本町店","13","４５－２","151-0071","西新宿五丁目駅,中野新橋駅","東京都渋谷区本町４丁目","東京都渋谷区本町４丁目４５－２","13113","渋谷区","35.6855858583","139.6776757363","コンビニエンスストア"
"136914720106241330","03-3770-7840","セブン‐イレブン／渋谷道玄坂２丁目店","13","１１－４","150-0043","神泉駅,渋谷駅","東京都渋谷区道玄坂２丁目","東京都渋谷区道玄坂２丁目１１－４","13113","渋谷区","35.6577031617","139.696053494","コンビニエンスストア"
"138900107124781850","03-5738-2702","ファミリーマート／渋谷ＮＨＫ前店","13","６－４","150-0047","代々木公園駅,代々木八幡駅","東京都渋谷区神山町","東京都渋谷区神山町６－４","13113","渋谷区","35.6646773808","139.6940533389","コンビニエンスストア"
"137630759041031440","03-3320-9806","セブン‐イレブン／渋谷オペラ通り店","13","５３－１１－１Ｆ","151-0071","初台駅,西新宿五丁目駅","東京都渋谷区本町１丁目","東京都渋谷区本町１丁目５３－１１－１Ｆ","13113","渋谷区","35.6829142614","139.6843913016","コンビニエンスストア"
"137991413100000899","03-3461-8805","ローソン／渋谷鴬谷町店","13","１５－９－１０１","150-0032","渋谷駅,代官山駅","東京都渋谷区鶯谷町","東京都渋谷区鶯谷町１５－９－１０１","13113","渋谷区","35.6541706183","139.7005612823","コンビニエンスストア"
"137581045106140600","03-3796-5335","ミニストップ千駄ヶ谷３丁目店","13","１６－５","151-0051","北参道駅,原宿駅","東京都渋谷区千駄ヶ谷３丁目","東京都渋谷区千駄ヶ谷３丁目１６－５","13113","渋谷区","35.6758324114","139.7068627615","コンビニエンスストア"
"139760234159351220","03-3797-4636","ローソン／恵比寿プライムスクエア店","13","１－３９","150-0012","恵比寿駅,代官山駅","東京都渋谷区広尾１丁目","東京都渋谷区広尾１丁目１－３９","13113","渋谷区","35.6500762678","139.7126714651","コンビニエンスストア"
"138865182100000899","03-3401-1991","別所商店","13","２５－５","150-0001","北参道駅,国立競技場駅","東京都渋谷区神宮前２丁目","東京都渋谷区神宮前２丁目２５－５","13113","渋谷区","35.6742206487","139.7105785271","コンビニエンスストア"
"139161148110581880","03-5489-7607","ファミリーマート／渋谷マークシティ店","13","１２－５－４Ｆ","150-0043","神泉駅,渋谷駅","東京都渋谷区道玄坂１丁目","東京都渋谷区道玄坂１丁目１２－５－４Ｆ","13113","渋谷区","35.6575031955","139.696766444","コンビニエンスストア"
"139474719074640250","03-5784-1360","ローソン／桜丘町南店","13","１３－１２","150-0031","渋谷駅,神泉駅","東京都渋谷区桜丘町","東京都渋谷区桜丘町１３－１２","13113","渋谷区","35.655195523","139.7013831668","コンビニエンスストア"
"520000077963160001","03-5468-9202","ファミリーマート／神宮前店","13","１７－１０－１Ｆ","150-0001","明治神宮前〈原宿〉駅,原宿駅","東京都渋谷区神宮前６丁目","東京都渋谷区神宮前６丁目１７－１０－１Ｆ","13113","渋谷区","35.665299477","139.7033715364","コンビニエンスストア"
"130485235142941560","03-3400-0326","阿木酒店","13","２７－８－１０１","150-0011","渋谷駅,代官山駅","東京都渋谷区東１丁目","東京都渋谷区東１丁目２７－８－１０１","13113","渋谷区","35.6541817351","139.7073187205","コンビニエンスストア"
"130641939008651590","03-3796-9480","ミニストップ神宮前１丁目店","13","８－８","150-0001","明治神宮前〈原宿〉駅,原宿駅","東京都渋谷区神宮前１丁目","東京都渋谷区神宮前１丁目８－８","13113","渋谷区","35.6699740261","139.706179088","コンビニエンスストア"
"139732545156850500","03-5464-7576","ファミリーマート／渋谷ガーデンフロント店","13","２６－３","150-0002","渋谷駅,代官山駅","東京都渋谷区渋谷３丁目","東京都渋谷区渋谷３丁目２６－３","13113","渋谷区","35.6549176172","139.705074873","コンビニエンスストア"
"135686786100000899","03-5469-9975","セブン‐イレブン／渋谷東３丁目店","13","１５－４","150-0011","恵比寿駅,代官山駅","東京都渋谷区東３丁目","東京都渋谷区東３丁目１５－４","13113","渋谷区","35.6508371247","139.7091407232","コンビニエンスストア"
"138454923122751370","03-5452-2681","ファミリーマート／上原三丁目店","13","６－６","151-0064","代々木上原駅,東北沢駅","東京都渋谷区上原３丁目","東京都渋谷区上原３丁目６－６","13113","渋谷区","35.6678487823","139.6792064259","コンビニエンスストア"
"520000495780860001","03-3780-0955","セブン‐イレブン／渋谷神泉町店","13","１０－１５－１Ｆ","150-0045","神泉駅,渋谷駅","東京都渋谷区神泉町","東京都渋谷区神泉町１０－１５－１Ｆ","13113","渋谷区","35.6556343255","139.6927618626","コンビニエンスストア"
"137092216175450700","03-3402-3963","ローソン／北参道駅前店","13","３－１","151-0051","北参道駅,代々木駅","東京都渋谷区千駄ヶ谷４丁目","東京都渋谷区千駄ヶ谷４丁目３－１","13113","渋谷区","35.6793679919","139.704498795","コンビニエンスストア"
"520000271467040001","03-5489-1553","セブン‐イレブン／代官山鎗ヶ崎","13","３４－１７","150-0021","代官山駅,中目黒駅","東京都渋谷区恵比寿西１丁目","東京都渋谷区恵比寿西１丁目３４－１７","13113","渋谷区","35.6470484133","139.7024644522","コンビニエンスストア"
"133790516114381190","03-5778-9604","ファミリーマート／神宮前五丁目南店","13","１－９－１Ｆ","150-0001","表参道駅,明治神宮前〈原宿〉駅","東京都渋谷区神宮前５丁目","東京都渋谷区神宮前５丁目１－９－１Ｆ","13113","渋谷区","35.6654215766","139.7098179954","コンビニエンスストア"
"136473507158280010","03-5413-5173","ファミリーマート／原宿駅東店","13","１３－１７－２－Ｂ１Ｆ","150-0001","明治神宮前〈原宿〉駅,原宿駅","東京都渋谷区神宮前１丁目","東京都渋谷区神宮前１丁目１３－１７－２－Ｂ１Ｆ","13113","渋谷区","35.6696550125","139.7034493294","コンビニエンスストア"
"520000239537800001","03-5784-3605","ファミリーマート／パンゲアストア渋谷店","13","１５－１－１０Ｆ","150-0042","渋谷駅,神泉駅","東京都渋谷区宇田川町","東京都渋谷区宇田川町１５－１－１０Ｆ","13113","渋谷区","35.6620387488","139.6989640526","コンビニエンスストア"
"134070341125940970","03-3460-0266","セブン‐イレブン／渋谷宇田川町北店","13","３７－１１","150-0042","神泉駅,渋谷駅","東京都渋谷区宇田川町","東京都渋谷区宇田川町３７－１１","13113","渋谷区","35.6622386675","139.6955333283","コンビニエンスストア"
"137920737199170580","03-3401-9711","セブン‐イレブン／北参道駅前店","13","３３－６","151-0051","北参道駅,千駄ケ谷駅","東京都渋谷区千駄ヶ谷３丁目","東京都渋谷区千駄ヶ谷３丁目３３－６","13113","渋谷区","35.67727925","139.7064817265","コンビニエンスストア"
"138343121182370310","03-3461-2455","セブン‐イレブン／渋谷道玄坂店","13","１６－４","150-0043","神泉駅,渋谷駅","東京都渋谷区道玄坂２丁目","東京都渋谷区道玄坂２丁目１６－４","13113","渋谷区","35.6587450657","139.6969393724","コンビニエンスストア"
"131392056101060440","03-5456-8301","ファミリーマート／スバル桜丘２４６店","13","３１－１５","150-0031","渋谷駅,神泉駅","東京都渋谷区桜丘町","東京都渋谷区桜丘町３１－１５","13113","渋谷区","35.6561313665","139.6981503922","コンビニエンスストア"
"133680945179150320","03-3791-7799","セブン‐イレブン／渋谷恵比寿南３丁目店","13","２－１７","150-0022","代官山駅,恵比寿駅","東京都渋谷区恵比寿南３丁目","東京都渋谷区恵比寿南３丁目２－１７","13113","渋谷区","35.6461485564","139.705144271","コンビニエンスストア"
"135251325142061230","03-3479-2633","セブン‐イレブン／渋谷千駄ヶ谷１丁目店","13","２０－１","151-0051","千駄ケ谷駅,国立競技場駅","東京都渋谷区千駄ヶ谷１丁目","東京都渋谷区千駄ヶ谷１丁目２０－１","13113","渋谷区","35.6794620887","139.7106142828","コンビニエンスストア"
"138034351135881360","03-5798-3331","ファミリーマート／恵比寿一丁目東店","13","２５－６－１Ｆ","150-0013","恵比寿駅,広尾駅","東京都渋谷区恵比寿１丁目","東京都渋谷区恵比寿１丁目２５－６－１Ｆ","13113","渋谷区","35.6470406598","139.7165292844","コンビニエンスストア"
"131492586100000899","03-5454-1168","セブン‐イレブン／代々木上原駅前店","13","７－３","151-0066","代々木上原駅,代々木八幡駅","東京都渋谷区西原３丁目","東京都渋谷区西原３丁目７－３","13113","渋谷区","35.6700205835","139.6811261665","コンビニエンスストア"
"137871443130160150","03-5459-3171","ファミリーマート／渋谷１０９前店","13","２６－４","150-0042","渋谷駅,神泉駅","東京都渋谷区宇田川町","東京都渋谷区宇田川町２６－４","13113","渋谷区","35.6599449733","139.6989971463","コンビニエンスストア"
"130849462100000899","03-3377-2388","サンスマイル","13","５８－１４","151-0073","笹塚駅,代田橋駅","東京都渋谷区笹塚１丁目","東京都渋谷区笹塚１丁目５８－１４","13113","渋谷区","35.6733069686","139.6660462675","コンビニエンスストア"
"136567462100000899","03-3377-0139","セブン‐イレブン／渋谷本町２丁目店","13","１２－３","151-0071","初台駅,西新宿五丁目駅","東京都渋谷区本町２丁目","東京都渋谷区本町２丁目１２－３","13113","渋谷区","35.6832191787","139.6815255256","コンビニエンスストア"
"138541711194260090","03-3461-3855","ローソン／渋谷道玄坂上店","13","１９－１","150-0044","神泉駅,渋谷駅","東京都渋谷区円山町","東京都渋谷区円山町１９－１","13113","渋谷区","35.6565312698","139.69506463","コンビニエンスストア"
"131415434103170510","03-5428-6270","ファミリーマート／代官山駅前店","13","３５－１７","150-0021","代官山駅,恵比寿駅","東京都渋谷区恵比寿西１丁目","東京都渋谷区恵比寿西１丁目３５－１７","13113","渋谷区","35.6477043511","139.7029163844","コンビニエンスストア"
"132435036191270510","03-6418-5199","ファミリーマート／渋谷キャットストリート店","13","２２－１０","150-0002","渋谷駅,明治神宮前〈原宿〉駅","東京都渋谷区渋谷１丁目","東京都渋谷区渋谷１丁目２２－１０","13113","渋谷区","35.6631746928","139.7027106891","コンビニエンスストア"
"130368232100000899","03-3320-9636","ローソン／渋谷本町一丁目店","13","２１－１","151-0071","幡ヶ谷駅,初台駅","東京都渋谷区本町１丁目","東京都渋谷区本町１丁目２１－１","13113","渋谷区","35.678347669","139.6797648961","コンビニエンスストア"
"137363338112960990","03-3461-1127","セブン‐イレブン／渋谷桜丘東店","13","４－１４","150-0031","渋谷駅,代官山駅","東京都渋谷区桜丘町","東京都渋谷区桜丘町４－１４","13113","渋谷区","35.6544786488","139.7041939664","コンビニエンスストア"
"139353739070071310","03-3797-3671","セブン‐イレブン／渋谷３丁目明治通り店","13","１３－５－１Ｆ","150-0002","渋谷駅,代官山駅","東京都渋谷区渋谷３丁目","東京都渋谷区渋谷３丁目１３－５－１Ｆ","13113","渋谷区","35.655778548","139.7063827248","コンビニエンスストア"
"520000522106840001","03-3464-5303","セブン‐イレブン／渋谷中央街店","13","３－３－１Ｆ","150-0043","渋谷駅,神泉駅","東京都渋谷区道玄坂１丁目","東京都渋谷区道玄坂１丁目３－３－１Ｆ","13113","渋谷区","35.6580811918","139.7000891414","コンビニエンスストア"
"139377323100000899","03-3478-7260","ローソン／千駄ヶ谷一丁目店","13","２０－６","151-0051","千駄ケ谷駅,国立競技場駅","東京都渋谷区千駄ヶ谷１丁目","東京都渋谷区千駄ヶ谷１丁目２０－６","13113","渋谷区","35.6794900826","139.7104342964","コンビニエンスストア"
"520000060284440001","03-5302-6711","ファミリーマート／渋谷笹塚二丁目西店","13","２５－６－２－１Ｆ","151-0073","代田橋駅,笹塚駅","東京都渋谷区笹塚２丁目","東京都渋谷区笹塚２丁目２５－６－２－１Ｆ","13113","渋谷区","35.6733929024","139.6627825346","コンビニエンスストア"
"130485626143561290","03-5728-2341","ファミリーマート／代官山店","13","１７－９","150-0033","代官山駅,中目黒駅","東京都渋谷区猿楽町","東京都渋谷区猿楽町１７－９","13113","渋谷区","35.6491151366","139.6992756218","コンビニエンスストア"
"520000552313720001","03-5728-1400","ファミリーマート／渋谷円山町店","13","６－３","150-0044","神泉駅,渋谷駅","東京都渋谷区円山町","東京都渋谷区円山町６－３","13113","渋谷区","35.6573391853","139.6951755836","コンビニエンスストア"
"136140831144440950","03-3320-3051","セブン‐イレブン／代々木参宮橋店","13","１０－８","151-0053","参宮橋駅,初台駅","東京都渋谷区代々木４丁目","東京都渋谷区代々木４丁目１０－８","13113","渋谷区","35.6784338809","139.692421841","コンビニエンスストア"
"137452401184661800","03-5350-6371","セブン‐イレブン／新宿駅西店","13","１０－１","151-0053","新宿駅,新線新宿駅","東京都渋谷区代々木２丁目","東京都渋谷区代々木２丁目１０－１","13113","渋谷区","35.6879639624","139.6981929229","コンビニエンスストア"
"132513349048661090","03-3409-3851","ＪＰローソン渋谷郵便局店","13","１２－１３","150-0002","渋谷駅,明治神宮前〈原宿〉駅","東京都渋谷区渋谷１丁目","東京都渋谷区渋谷１丁目１２－１３","13113","渋谷区","35.6602560288","139.70407771","コンビニエンスストア"
"132165546105570910","03-5354-3166","ファミリーマート／笹塚三丁目北店","13","５８－２２－Ａ","151-0073","笹塚駅,幡ヶ谷駅","東京都渋谷区笹塚３丁目","東京都渋谷区笹塚３丁目５８－２２－Ａ","13113","渋谷区","35.6778864835","139.6663210338","コンビニエンスストア"
"138952055128251120","03-3378-7050","ローソン／初台一丁目店","13","４７－１","151-0061","初台駅,参宮橋駅","東京都渋谷区初台１丁目","東京都渋谷区初台１丁目４７－１","13113","渋谷区","35.6817694448","139.6878800646","コンビニエンスストア"
"139463205100000899","03-3780-5616","セブン‐イレブン／代官山駅東店","13","３１－１６","150-0021","代官山駅,恵比寿駅","東京都渋谷区恵比寿西１丁目","東京都渋谷区恵比寿西１丁目３１－１６","13113","渋谷区","35.6480543492","139.7049531991","コンビニエンスストア"
